mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,Task,Model,param_model__criterion,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,param_model__max_features,param_model__n_estimators
0.0026033401489257814,5.233174303253262e-05,0.0008755683898925781,6.8266029999440305e-06,,,"{'model__criterion': 'entropy', 'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2}",0.7565217391304347,0.6998721227621484,0.6938502673796791,0.6523172905525847,0.7001097935880544,0.7005342426825802,0.033180621805136416,49,0.7604938271604939,0.7683641975308642,0.789977614977615,0.7705840455840455,0.776525054466231,0.7731889479438498,0.009840922436997699,xAPI Benchmark,Decision Tree,entropy,3,1.0,2.0,,
0.0026593685150146486,0.0001167796883571104,0.0009410381317138672,6.77855509691745e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5}",0.7565217391304347,0.6998721227621484,0.6938502673796791,0.6523172905525847,0.7001097935880544,0.7005342426825802,0.033180621805136416,49,0.7604938271604939,0.7683641975308642,0.789977614977615,0.7705840455840455,0.776525054466231,0.7731889479438498,0.009840922436997699,xAPI Benchmark,Decision Tree,entropy,3,1.0,5.0,,
0.002614879608154297,3.5217773456427776e-05,0.0008975982666015625,2.1958545286332965e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10}",0.7565217391304347,0.6998721227621484,0.6938502673796791,0.6523172905525847,0.7001097935880544,0.7005342426825802,0.033180621805136416,49,0.7604938271604939,0.7683641975308642,0.789977614977615,0.7705840455840455,0.776525054466231,0.7731889479438498,0.009840922436997699,xAPI Benchmark,Decision Tree,entropy,3,1.0,10.0,,
0.002600240707397461,3.081098711969573e-05,0.0008975028991699219,4.0399280745479196e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 3, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2}",0.7565217391304347,0.6998721227621484,0.6938502673796791,0.6523172905525847,0.7001097935880544,0.7005342426825802,0.033180621805136416,49,0.7604938271604939,0.7658950617283949,0.789977614977615,0.7705840455840455,0.774074074074074,0.7722049247049246,0.00998953116512911,xAPI Benchmark,Decision Tree,entropy,3,2.0,2.0,,
0.0026025295257568358,6.796282917892299e-05,0.0009140491485595704,3.3796083779056487e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 3, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5}",0.7565217391304347,0.6998721227621484,0.6938502673796791,0.6523172905525847,0.7001097935880544,0.7005342426825802,0.033180621805136416,49,0.7604938271604939,0.7658950617283949,0.789977614977615,0.7705840455840455,0.774074074074074,0.7722049247049246,0.00998953116512911,xAPI Benchmark,Decision Tree,entropy,3,2.0,5.0,,
0.0026427745819091798,0.00010672991905062818,0.0009150028228759766,3.8685102455328746e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 3, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10}",0.7565217391304347,0.6998721227621484,0.6938502673796791,0.6523172905525847,0.7001097935880544,0.7005342426825802,0.033180621805136416,49,0.7604938271604939,0.7658950617283949,0.789977614977615,0.7705840455840455,0.774074074074074,0.7722049247049246,0.00998953116512911,xAPI Benchmark,Decision Tree,entropy,3,2.0,10.0,,
0.0026038646697998046,2.070022545271663e-05,0.0008707523345947265,1.2197528060616398e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 3, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2}",0.7565217391304347,0.6568201193520887,0.6938502673796791,0.6523172905525847,0.7001097935880544,0.6919238420005683,0.03753547520178186,60,0.7649691358024692,0.7641975308641976,0.7944936236602903,0.7705840455840455,0.774074074074074,0.7736636819970153,0.011033967578227555,xAPI Benchmark,Decision Tree,entropy,3,4.0,2.0,,
0.002586030960083008,3.186349914886383e-05,0.0008806705474853516,1.1102628715975052e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 3, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5}",0.7565217391304347,0.6568201193520887,0.6938502673796791,0.6523172905525847,0.7001097935880544,0.6919238420005683,0.03753547520178186,60,0.7649691358024692,0.7641975308641976,0.7944936236602903,0.7705840455840455,0.774074074074074,0.7736636819970153,0.011033967578227555,xAPI Benchmark,Decision Tree,entropy,3,4.0,5.0,,
0.00257720947265625,2.9231167909761123e-05,0.0008819580078125,1.138672756698555e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 3, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10}",0.7565217391304347,0.6568201193520887,0.6938502673796791,0.6523172905525847,0.7001097935880544,0.6919238420005683,0.03753547520178186,60,0.7649691358024692,0.7641975308641976,0.7944936236602903,0.7705840455840455,0.774074074074074,0.7736636819970153,0.011033967578227555,xAPI Benchmark,Decision Tree,entropy,3,4.0,10.0,,
0.0029694557189941405,6.467174164878777e-05,0.0009183883666992188,6.25115146265268e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 5, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2}",0.7384484228473998,0.6818840579710145,0.6901069518716577,0.7218360071301247,0.7615722441809399,0.7187695368002273,0.029701231889295177,25,0.8595679012345679,0.8648148148148147,0.8533797992131325,0.8950871659204993,0.8666122004357298,0.8678923763237488,0.01435673079958697,xAPI Benchmark,Decision Tree,entropy,5,1.0,2.0,,
0.0029288768768310548,6.347392178737133e-05,0.0009248256683349609,3.2644022495700426e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 5, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5}",0.7384484228473998,0.6818840579710145,0.6832442067736185,0.7316399286987522,0.7782389108476065,0.7226911054276782,0.03642857700412427,20,0.8595679012345679,0.8648148148148147,0.8533797992131325,0.8884513634513634,0.8592592592592592,0.8650946275946275,0.012226600810931545,xAPI Benchmark,Decision Tree,entropy,5,1.0,5.0,,
0.0028715133666992188,2.851829061660072e-05,0.0008899211883544922,1.236250337455658e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 5, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10}",0.7551150895140665,0.6985507246376811,0.6832442067736185,0.7316399286987522,0.7782389108476065,0.7293577720943449,0.03502441561205264,15,0.8472222222222223,0.861111111111111,0.8484415276081942,0.8712488129154795,0.8592592592592592,0.8574565866232533,0.008863906449179391,xAPI Benchmark,Decision Tree,entropy,5,1.0,10.0,,
0.0029245853424072266,0.0001197611053389708,0.0008898258209228515,1.4584826647038398e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2}",0.7551150895140665,0.7152173913043477,0.6930481283422459,0.7777183600713014,0.7615722441809399,0.7405342426825803,0.03141251727002234,4,0.8521604938271605,0.8537037037037036,0.8546550671550671,0.8823192239858906,0.8587418300653594,0.8603160637474362,0.01121517526083436,xAPI Benchmark,Decision Tree,entropy,5,2.0,2.0,,
0.002923727035522461,8.187545334830323e-05,0.00095062255859375,0.00011146892425362713,,,"{'model__criterion': 'entropy', 'model__max_depth': 5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5}",0.7551150895140665,0.7152173913043477,0.6930481283422459,0.7777183600713014,0.7782389108476065,0.7438675760159137,0.034226364530961985,2,0.8521604938271605,0.8537037037037036,0.8546550671550671,0.8823192239858906,0.8538398692810457,0.8593356715905734,0.011520050519252837,xAPI Benchmark,Decision Tree,entropy,5,2.0,5.0,,
0.0028975963592529296,6.659088534014709e-05,0.0008910179138183593,1.8888048912406192e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10}",0.7717817561807333,0.7152173913043477,0.6930481283422459,0.7512477718360072,0.7782389108476065,0.7419067917021882,0.03286117275134295,3,0.842283950617284,0.8537037037037036,0.8497167955501288,0.8675858092524759,0.8538398692810457,0.8534260256809276,0.00822984893287688,xAPI Benchmark,Decision Tree,entropy,5,2.0,10.0,,
0.002836179733276367,3.1316405155585245e-05,0.0008964061737060547,1.529555064751051e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 5, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2}",0.7717817561807333,0.7254475703324808,0.6734402852049911,0.7316399286987522,0.7637461572244181,0.7332111395282751,0.03480050721273638,8,0.8405864197530865,0.8495370370370371,0.8418871252204584,0.8583994708994709,0.8547657952069717,0.8490351696234049,0.006975069777809082,xAPI Benchmark,Decision Tree,entropy,5,4.0,2.0,,
0.002833986282348633,4.0056762166809324e-05,0.0008892536163330079,1.3292044265891121e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 5, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5}",0.7717817561807333,0.7254475703324808,0.6734402852049911,0.7316399286987522,0.7637461572244181,0.7332111395282751,0.03480050721273638,8,0.8405864197530865,0.8495370370370371,0.8418871252204584,0.8583994708994709,0.8547657952069717,0.8490351696234049,0.006975069777809082,xAPI Benchmark,Decision Tree,entropy,5,4.0,5.0,,
0.002867269515991211,2.683428381209734e-05,0.0009447097778320313,6.921905233456611e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 5, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10}",0.7717817561807333,0.7254475703324808,0.6734402852049911,0.7316399286987522,0.7637461572244181,0.7332111395282751,0.03480050721273638,8,0.8405864197530865,0.8495370370370371,0.8418871252204584,0.8551587301587301,0.8547657952069717,0.8483870214752567,0.006180054484511448,xAPI Benchmark,Decision Tree,entropy,5,4.0,10.0,,
0.0031581401824951174,2.393342554093768e-05,0.0009246349334716796,1.9884395368611387e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 8, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2}",0.7145780051150895,0.7475703324808184,0.6929590017825311,0.6733511586452763,0.7382960035133949,0.7133509003074221,0.02760631216560139,28,0.9629629629629631,0.9649691358024691,0.9494234160900827,0.961614774114774,0.9754901960784315,0.9628920970097441,0.008319472720887261,xAPI Benchmark,Decision Tree,entropy,8,1.0,2.0,,
0.003132486343383789,3.456875368132292e-05,0.0009169101715087891,2.6600248787536023e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 8, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5}",0.7243819266837169,0.7309036658141518,0.7694295900178254,0.6680035650623886,0.7694554238032499,0.7324348342762665,0.03730339998275689,11,0.9484567901234567,0.9526234567901234,0.9324888074888075,0.9475715642382309,0.9496732026143792,0.9461627642509995,0.007046816177962954,xAPI Benchmark,Decision Tree,entropy,8,1.0,5.0,,
0.0030611038208007814,2.9925245457308903e-05,0.0008917808532714844,8.128080655159957e-06,,,"{'model__criterion': 'entropy', 'model__max_depth': 8, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10}",0.7163256606990621,0.7395140664961636,0.7429590017825313,0.677807486631016,0.7593544137022398,0.7271921258622025,0.028255123477045733,16,0.899074074074074,0.9064814814814813,0.9177553927553928,0.916992266992267,0.9094226579520696,0.909945174651057,0.006944235582573504,xAPI Benchmark,Decision Tree,entropy,8,1.0,10.0,,
0.0031503677368164063,6.384876256862671e-05,0.000912332534790039,1.6964684006164848e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 8, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2}",0.7359335038363172,0.7591219096334186,0.7149732620320856,0.724777183600713,0.7483970136144049,0.7366405745433878,0.0158387923287526,5,0.9345679012345679,0.9365740740740741,0.9284764618097952,0.9258530050196717,0.949210239651416,0.934936336357905,0.008133869090132013,xAPI Benchmark,Decision Tree,entropy,8,2.0,2.0,,
0.003114128112792969,5.606570927004341e-05,0.0009195804595947266,3.1592036154038366e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 8, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5}",0.7410485933503836,0.7736146632566071,0.7792335115864528,0.6998217468805704,0.7505709266578832,0.7488578883463795,0.028298548194649716,1,0.9348765432098766,0.9353395061728396,0.9188678605345273,0.9258530050196717,0.9430555555555555,0.9315984940984942,0.008379555003015163,xAPI Benchmark,Decision Tree,entropy,8,2.0,5.0,,
0.003008460998535156,3.559313908448625e-05,0.0008925914764404297,1.0309391390823437e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 8, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10}",0.7474850809889172,0.702472293265132,0.7596256684491979,0.716488413547237,0.7448616600790513,0.734186623265907,0.021246062050433105,7,0.8916666666666666,0.8941358024691358,0.9042158458825126,0.897742843576177,0.9027505446623095,0.8981023406513604,0.004822059926506597,xAPI Benchmark,Decision Tree,entropy,8,2.0,10.0,,
0.0029877662658691407,2.4434636060301068e-05,0.0009096145629882812,2.403722824320256e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 8, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2}",0.7619778346121057,0.7033248081841433,0.7233511586452762,0.7179144385026738,0.7461791831357049,0.7305494846159808,0.020902975640709854,13,0.8912037037037037,0.8899691358024692,0.888556505223172,0.8980921855921856,0.8976851851851851,0.8931013431013431,0.003999685642733734,xAPI Benchmark,Decision Tree,entropy,8,4.0,2.0,,
0.0030374526977539062,5.7808123305395536e-05,0.0009243965148925781,2.0838056601827293e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': 8, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5}",0.7619778346121057,0.7033248081841433,0.7233511586452762,0.7179144385026738,0.7461791831357049,0.7305494846159808,0.020902975640709854,13,0.8912037037037037,0.8899691358024692,0.888556505223172,0.8980921855921856,0.8976851851851851,0.8931013431013431,0.003999685642733734,xAPI Benchmark,Decision Tree,entropy,8,4.0,5.0,,
0.0030460357666015625,8.040781016769075e-05,0.00102691650390625,0.00016566440125135955,,,"{'model__criterion': 'entropy', 'model__max_depth': 8, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10}",0.732992327365729,0.7080136402387041,0.7233511586452762,0.7081105169340464,0.7505709266578832,0.7246077139683277,0.016084090768202906,18,0.8800925925925925,0.8837962962962963,0.8861687695021029,0.8948514448514447,0.8976851851851851,0.8885188576855244,0.006677584353735462,xAPI Benchmark,Decision Tree,entropy,8,4.0,10.0,,
0.0032472610473632812,6.609124708743501e-05,0.0009996414184570313,0.00015007296427755625,,,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2}",0.7145780051150895,0.7407075873827793,0.7238859180035652,0.6617647058823529,0.7295125164690383,0.7140897465705651,0.027497216350095197,27,1.0,1.0,1.0,1.0,1.0,1.0,0.0,xAPI Benchmark,Decision Tree,entropy,,1.0,2.0,,
0.0032737255096435547,8.167609488664121e-05,0.0009232997894287109,9.217399175804316e-06,,,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5}",0.7388746803069054,0.7164109121909633,0.7640819964349377,0.6715686274509803,0.7316864295125165,0.7245245291792607,0.030633873989235394,19,0.9768518518518517,0.9760802469135802,0.9682505765839099,0.9707197123863791,0.9643790849673204,0.9712562945406082,0.004715910314636838,xAPI Benchmark,Decision Tree,entropy,,1.0,5.0,,
0.0031004428863525392,4.6895279973937227e-05,0.0009005546569824218,2.6821147054410545e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10}",0.7163256606990621,0.7348252344416027,0.7376114081996435,0.6715686274509803,0.7650636802810715,0.725078922214472,0.03095417877274296,17,0.9064814814814813,0.9212962962962963,0.939977614977615,0.9208180708180708,0.9167211328976035,0.9210589192942134,0.010856790374668024,xAPI Benchmark,Decision Tree,entropy,,1.0,10.0,,
0.0031504154205322264,5.373605701580539e-05,0.0008948802947998047,3.7564358503782523e-06,,,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2}",0.7261295822676898,0.7326513213981244,0.6914438502673796,0.6724598930481284,0.7106280193236715,0.7066625332609987,0.022233025413424475,42,0.954320987654321,0.9550925925925925,0.9544430877764212,0.9547110297110297,0.9639161220043574,0.9564967639477443,0.0037191129648537443,xAPI Benchmark,Decision Tree,entropy,,2.0,2.0,,
0.0031764984130859377,6.40233397207603e-05,0.0009117603302001953,2.051530570555653e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5}",0.7410485933503836,0.7058397271952259,0.8041889483065954,0.6626559714795008,0.7417874396135266,0.7311041359890464,0.04664302000613324,12,0.9496913580246913,0.9513888888888888,0.939896214896215,0.9456060914394248,0.9577614379084967,0.9488687982315434,0.005954141571703124,xAPI Benchmark,Decision Tree,entropy,,2.0,5.0,,
0.003142261505126953,5.339716092744175e-05,0.0009569168090820312,6.522944096309022e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10}",0.7474850809889172,0.6977834612105712,0.7694295900178254,0.7102495543672015,0.7505709266578832,0.7351037226484797,0.02676314331175871,6,0.8966049382716049,0.9064814814814813,0.9227750644417311,0.9015686474019807,0.9100490196078432,0.9074958302409282,0.008885332873965807,xAPI Benchmark,Decision Tree,entropy,,2.0,10.0,,
0.0030325889587402345,3.8161751745260384e-05,0.00090789794921875,1.7269801680357752e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2}",0.7619778346121057,0.6986359761295823,0.6930481283422459,0.7125668449197861,0.7461791831357049,0.722481593427885,0.027036173526983422,21,0.8912037037037037,0.8973765432098766,0.8947700447700448,0.9018365893365893,0.9001906318082789,0.8970755025656987,0.0038014670965468306,xAPI Benchmark,Decision Tree,entropy,,4.0,2.0,,
0.002994823455810547,4.186548784023867e-05,0.0009055614471435546,2.2888382275036924e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5}",0.7619778346121057,0.6986359761295823,0.6930481283422459,0.7125668449197861,0.7461791831357049,0.722481593427885,0.027036173526983422,21,0.8912037037037037,0.8973765432098766,0.8947700447700448,0.9018365893365893,0.9001906318082789,0.8970755025656987,0.0038014670965468306,xAPI Benchmark,Decision Tree,entropy,,4.0,5.0,,
0.002996063232421875,5.070229930041884e-05,0.0009018421173095703,1.4540484374588205e-05,,,"{'model__criterion': 'entropy', 'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10}",0.732992327365729,0.7033248081841433,0.6930481283422459,0.7027629233511586,0.7505709266578832,0.716539822780232,0.021656870570276886,26,0.8800925925925925,0.8912037037037036,0.8861687695021029,0.8985958485958486,0.8976851851851851,0.8907492199158865,0.006991823557158971,xAPI Benchmark,Decision Tree,entropy,,4.0,10.0,,
0.05642437934875488,0.0013418737833065888,0.004234123229980469,0.00020494738417604067,,,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.8280903665814151,0.8012787723785166,0.7880570409982175,0.7517825311942957,0.8033377250768554,0.79450928724586,0.02497464032641094,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,xAPI Benchmark,Random Forest,,,1.0,2.0,sqrt,100.0
0.10897083282470703,0.0009192829711622874,0.007018518447875976,7.723899487042853e-05,,,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.8212276214833759,0.8255754475703325,0.7880570409982175,0.7419786096256683,0.7989459815546773,0.7951569402464542,0.029992219854336116,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,xAPI Benchmark,Random Forest,,,1.0,2.0,sqrt,200.0
0.05408797264099121,0.000326477438149924,0.004016447067260742,0.00012207724134331082,,,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.8349531116794543,0.7591219096334186,0.789572192513369,0.7586452762923351,0.7989459815546773,0.7882476943346509,0.028362715464618077,26,0.979783950617284,0.990895061728395,0.9798246506579841,0.9700295075295076,0.9938453159041395,0.982875697287462,0.008585279412308463,xAPI Benchmark,Random Forest,,,1.0,5.0,sqrt,100.0
0.10424337387084961,0.0006820247163657547,0.00689401626586914,0.0001646101404618537,,,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.8498721227621484,0.7736146632566071,0.789572192513369,0.779144385026738,0.7554677206851119,0.7895342168487949,0.03213275987180433,22,0.990895061728395,0.9884259259259259,0.9798246506579841,0.9724986433319766,0.9950980392156863,0.9853484641719936,0.00813535666323586,xAPI Benchmark,Random Forest,,,1.0,5.0,sqrt,200.0
0.05325274467468262,0.0009308432244942744,0.004110193252563477,0.00030537094640764476,,,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.8251491901108269,0.788533674339301,0.7631016042780749,0.7737967914438503,0.7888449714536673,0.7878852463251441,0.02098883756540078,28,0.9563271604938272,0.9674382716049382,0.9687542395875729,0.9650912359245692,0.9712145969498911,0.9657651009121597,0.0051178173202014446,xAPI Benchmark,Random Forest,,,2.0,2.0,sqrt,100.0
0.10345721244812012,0.0014673418175032468,0.0069676399230957035,0.0004009180812491851,,,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.8349531116794543,0.7983375959079284,0.7631016042780749,0.7844919786096257,0.8055116381203339,0.7972791857190835,0.0237480017717329,7,0.9662037037037038,0.9748456790123458,0.9736925111925112,0.9675603717270383,0.9786220043572985,0.9721848539985795,0.004646502337000269,xAPI Benchmark,Random Forest,,,2.0,2.0,sqrt,200.0
0.05188694000244141,0.0003020679507336421,0.003910255432128906,6.879281276982886e-05,,,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.8447570332480817,0.754006820119352,0.7450089126559715,0.7844919786096257,0.7822793148880104,0.7821088119042082,0.03491885639269907,37,0.9368827160493828,0.950925925925926,0.9614282322615656,0.9541022249355583,0.9687636165577342,0.9544205431460334,0.01072119878468441,xAPI Benchmark,Random Forest,,,2.0,5.0,sqrt,100.0
0.1023470401763916,0.0001853384269341736,0.0068457603454589845,9.521226180225495e-05,,,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.8280903665814151,0.7591219096334186,0.7646167557932264,0.7844919786096257,0.7809178743961352,0.7834477770027642,0.024276765647621695,34,0.9496913580246913,0.9649691358024691,0.9675603717270383,0.957765228598562,0.9766339869281047,0.963324016216173,0.009105580003092743,xAPI Benchmark,Random Forest,,,2.0,5.0,sqrt,200.0
0.054372549057006836,0.0010644944908962852,0.004126119613647461,0.00019281412706312196,,,"{'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.8089087809036658,0.8255754475703325,0.7964349376114082,0.7321746880570409,0.7945542380324989,0.7915296184349893,0.03167766408600522,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,xAPI Benchmark,Random Forest,,,1.0,2.0,log2,100.0
0.10482912063598633,0.0005156845477751855,0.007121086120605469,0.00011321283069601771,,,"{'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.8042199488491049,0.7983375959079284,0.7880570409982175,0.7571301247771837,0.7844532279314889,0.7864395876927847,0.016268437165470745,30,1.0,1.0,1.0,1.0,1.0,1.0,0.0,xAPI Benchmark,Random Forest,,,1.0,2.0,log2,200.0
0.05216131210327148,0.000818647756599273,0.004118776321411133,0.00025199517925249607,,,"{'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.8378942881500425,0.8081415174765558,0.7631016042780749,0.7473262032085563,0.7576855511638122,0.7828298328554084,0.03451006009250603,35,0.9871913580246914,0.9847222222222222,0.9773555148555149,0.9724986433319766,0.9975490196078431,0.9838633516084496,0.008609521792057399,xAPI Benchmark,Random Forest,,,1.0,5.0,log2,100.0
0.10132803916931152,0.0004928483912070861,0.00686492919921875,6.635589549828044e-05,,,"{'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.8447570332480817,0.8371270247229327,0.7949197860962567,0.7473262032085563,0.7633948177426438,0.7975049730036943,0.03870596595155334,6,0.9847222222222222,0.9847222222222222,0.9773555148555149,0.9786307827974494,0.9938453159041395,0.9838552116003095,0.005845448022673188,xAPI Benchmark,Random Forest,,,1.0,5.0,log2,200.0
0.050585460662841794,0.00011123256748091252,0.003926753997802734,0.0001282359544586408,,,"{'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.8084825234441603,0.788533674339301,0.7866310160427807,0.7776292335115865,0.7954106280193236,0.7913374150714304,0.01028077040322423,17,0.9575617283950617,0.9546296296296296,0.9674789716456383,0.9576838285171618,0.972930283224401,0.9620568882823785,0.006958792866307659,xAPI Benchmark,Random Forest,,,2.0,2.0,log2,100.0
0.09973626136779785,0.0007502889631814995,0.007003402709960938,8.055762650414237e-05,,,"{'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.8182864450127877,0.8175191815856776,0.7949197860962567,0.7678253119429591,0.778743961352657,0.7954589371980676,0.020253630991183776,8,0.9521604938271605,0.9575617283950617,0.9724172432505767,0.9650912359245692,0.9753812636165579,0.9645223930027852,0.0087388181892164,xAPI Benchmark,Random Forest,,,2.0,2.0,log2,200.0
0.05176253318786621,0.0013940042187986653,0.004048776626586914,0.0002841840412300637,,,"{'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.820460358056266,0.7297101449275362,0.7723707664884136,0.7776292335115865,0.8019762845849803,0.7804293575137565,0.030698440285312583,42,0.9484567901234567,0.9410493827160494,0.9540208248541582,0.9478886853886853,0.9614106753812637,0.9505652716927226,0.0068077247389446,xAPI Benchmark,Random Forest,,,2.0,5.0,log2,100.0
0.09891929626464843,0.0003363235813599368,0.006838655471801758,0.00016832531341804294,,,"{'model__max_depth': None, 'model__max_features': 'log2', 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.820460358056266,0.7736146632566071,0.7964349376114082,0.7829768270944742,0.7844532279314889,0.7915880027900488,0.016156756907918988,14,0.9472222222222223,0.951388888888889,0.9748863790530459,0.9564899606566274,0.9737200435729848,0.9607414988787539,0.011461570483295836,xAPI Benchmark,Random Forest,,,2.0,5.0,log2,200.0
